Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
4_18,-147036178,1107330352#1,26,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953,0.7096146723392209,0.027292872013046962,1.0166182076863306,0.026846727519430735,18.0,0.0
4_19,-147036178,1107330354#5,29,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212,0.7434597240126908,0.025636542207334165,1.0166182076863306,0.02521747300363532,18.0,0.0
4_20,-147036178,1159706696,24,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243,0.611305325390858,0.025471055224619083,1.0166182076863306,0.025054691163349668,18.0,0.0
4_21,-147036178,1167944482#6,34,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791,0.5172397699101628,0.015212934409122436,1.0166182076863306,0.014964255306566638,18.0,0.0
4_22,-147036178,1226715337#1,22,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006,0.7224567556018956,0.0328389434364498,1.0166182076863306,0.03230213976905477,18.0,0.0
4_23,-147036178,1226715337#3,19,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772,0.6997349395531383,0.03682815471332306,1.0166182076863306,0.03622614117559273,18.0,0.0
4_24,-147036178,1226715337#5,22,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208,0.5476067241365846,0.02489121473348112,1.0166182076863306,0.02448432906796915,18.0,0.0
4_25,-147036178,129127808-AddedOnRampEdge,25,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295,0.8391710405961095,0.03356684162384438,1.0166182076863306,0.033018139327090586,18.0,0.0
4_26,-147036178,134810311#1,12,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756,0.8469236971479011,0.07057697476232508,1.0166182076863306,0.06942328420710427,18.0,0.0
4_27,-147036178,147036178,2,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593,0.5143078761949087,0.25715393809745435,1.0166182076863306,0.25295035653817166,18.0,0.0
4_28,-147036178,173765024,36,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272,0.9818263760751689,0.027272954890976912,1.0166182076863306,0.026827135973735938,18.0,0.0
4_29,-147036178,25817299#2,2,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062,0.59467790632574,0.29733895316287,1.0166182076863306,0.29247848495608647,18.0,0.0
4_30,-147036178,30002087#1,36,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573,0.8720018502897044,0.024222273619158456,1.0166182076863306,0.023826322837837706,18.0,0.0
4_31,-147036178,380822316#2-AddedOnRampEdge,24,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355,0.6927608684372436,0.02886503618488515,1.0166182076863306,0.028393192219700263,18.0,0.0
4_32,-147036178,559495124#8,25,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744,0.5504052292029249,0.022016209168116998,1.0166182076863306,0.021656319945540382,18.0,0.0
4_33,-147036178,794480007#1,27,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896,0.7834280904767543,0.02901585520284275,1.0166182076863306,0.028541545865953404,18.0,0.0
4_34,-147036178,96606445#0,41,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784,0.6237763635163944,0.015214057646741328,1.0166182076863306,0.014965360183117539,18.0,0.0
4_35,-147036178,96606456#2,43,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766,0.997746053358757,0.023203396589738533,1.0166182076863306,0.022824100940062795,18.0,0.0
4_36,-25817299#2,1107330352#1,26,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953,0.8524112612620451,0.032785048510078664,1.3051410258256946,0.0251199279321844,18.0,0.0
