Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
0_43,-114953453#6,50077954,23,41.09252833667128,16.85806965698529,41.09289989869124,16.857979997773366,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,0.8894865344031142,0.038673327582744096,2.3123438047890357,0.016724730769987043,44.0,0.0
0_44,-114953453#6,96606465,27,41.09252833667128,16.85806965698529,41.09289989869124,16.857979997773366,41.09320904205983,16.86036794969964,41.093226008438016,16.859824905081403,0.9526074572532204,0.035281757676045196,2.3123438047890357,0.015258006877253313,44.0,0.0
0_45,-25817735#3,-131752097#1,9,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09628587040379,16.863506396736675,41.09627339570725,16.863759660301465,0.8000271806418938,0.08889190896021042,2.0761882419747946,0.042814956352734024,45.0,0.0
0_46,-25817735#3,-25654991#0,21,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09267829914716,16.854073630954087,41.09207574955028,16.85389154719994,0.7029235641835135,0.0334725506754054,2.0761882419747946,0.016122117445173244,45.0,0.0
0_47,-25817735#3,-33831688,16,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09717150257013,16.862346685598727,41.09717022441964,16.862141610446756,0.7630913800712515,0.04769321125445322,2.0761882419747946,0.02297152555352552,45.0,0.0
0_48,-25817735#3,-48874524,40,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09782874807601,16.858422322289133,41.09720965467912,16.86010828803053,0.5405316673049827,0.013513291682624568,2.0761882419747946,0.006508702539308872,45.0,0.0
0_49,-25817735#3,-50077954,26,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09590934506375,16.85589778274809,41.094481033476846,16.855484180652265,0.951694816867046,0.036603646802578695,2.0761882419747946,0.0176302158265585,45.0,0.0
0_50,-25817735#3,-50370694#0,10,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09390877175432,16.860555577386883,41.09389978504193,16.86089441913475,0.7024299126208235,0.07024299126208236,2.0761882419747946,0.033832669813826606,45.0,0.0
0_51,-25817735#3,114953453#6,18,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09289989869124,16.857979997773366,41.09252833667128,16.85806965698529,0.7672452669731225,0.042624737054062355,2.0761882419747946,0.020530285352892308,45.0,0.0
0_52,-25817735#3,1223050325#0,26,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09575898407665,16.861403291409037,41.09578940828096,16.861627521735652,0.7649337584345348,0.029420529170559033,2.0761882419747946,0.01417045361097667,45.0,0.0
0_53,-25817735#3,1223050326,25,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09577203818025,16.86132567064774,41.09575898407665,16.861403291409037,0.5289910836784413,0.02115964334713765,2.0761882419747946,0.010191582304218894,45.0,0.0
0_54,-25817735#3,1226960836#1,23,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09326327598272,16.856459442663375,41.09325705252129,16.85653261037847,0.6440250468653346,0.028001088994144982,2.0761882419747946,0.013486777560936077,45.0,0.0
0_55,-25817735#3,131750844#7,15,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09588692434208,16.86204201283392,41.096023183819085,16.86206015013157,0.853348101157232,0.056889873410482135,2.0761882419747946,0.027401115303673312,45.0,0.0
0_56,-25817735#3,131750844#8,16,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.096023183819085,16.86206015013157,41.09607053280287,16.862073156374553,0.5031854803551868,0.03144909252219918,2.0761882419747946,0.015147514992323599,45.0,0.0
0_57,-25817735#3,131750844#9,17,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09607053280287,16.862073156374553,41.09624619327664,16.862345189534487,0.8535164549344436,0.05020685029026139,2.0761882419747946,0.02418222455710782,45.0,0.0
0_58,-25817735#3,131750850#0,31,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09406666971318,16.861809974981103,41.09374076152227,16.861733142040123,0.8225366352335246,0.026533439846242728,2.0761882419747946,0.012779881568448287,45.0,0.0
0_59,-25817735#3,131750853#0,28,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09428507077666,16.861822930016572,41.094248634240174,16.861820234016683,0.5583708188664266,0.019941814959515233,2.0761882419747946,0.009605012954194995,45.0,0.0
0_60,-25817735#3,131750853#2,30,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09422326217536,16.861818445841735,41.09406666971318,16.861809974981103,0.821467179228988,0.027382239307632936,2.0761882419747946,0.01318870743704239,45.0,0.0
0_61,-25817735#3,131752095#2,21,41.08991586912939,16.865878687144406,41.09257525037648,16.866055037799217,41.09606913880409,16.857384087393385,41.09607773810893,16.85711333011326,0.6083272885315717,0.028967966120551032,2.0761882419747946,0.013952475760578318,45.0,0.0
